n,topo_dir,kp_class,density,seed,n_nodes,n_arcs,topology,n_macroitems,algorithm_ms
10000,outforest,uncorr,medium,1,10000,6035,outforest,6871,5.155000
10000,outforest,uncorr,medium,2,10000,6032,outforest,6909,4.939000
10000,outforest,uncorr,medium,3,10000,6037,outforest,6815,6.894000
10000,outforest,uncorr,medium,4,10000,5980,outforest,6982,5.216000
10000,outforest,uncorr,medium,5,10000,5957,outforest,6901,4.977000
10000,outforest,uncorr,medium,6,10000,6068,outforest,6868,6.261000
10000,outforest,uncorr,medium,7,10000,6039,outforest,6902,4.947000
10000,outforest,uncorr,medium,8,10000,5958,outforest,6924,5.224000
10000,outforest,uncorr,medium,9,10000,6060,outforest,6862,5.089000
10000,outforest,uncorr,medium,10,10000,5915,outforest,6884,4.930000
10000,outforest,uncorr,sparse,1,10000,3019,outforest,8312,5.833000
10000,outforest,uncorr,sparse,2,10000,2983,outforest,8356,4.410000
10000,outforest,uncorr,sparse,3,10000,2967,outforest,8319,4.428000
10000,outforest,uncorr,sparse,4,10000,2916,outforest,8303,4.210000
10000,outforest,uncorr,sparse,5,10000,2983,outforest,8328,4.365000
10000,outforest,uncorr,sparse,6,10000,2993,outforest,8282,4.377000
10000,outforest,uncorr,sparse,7,10000,3089,outforest,8243,4.355000
10000,outforest,uncorr,sparse,8,10000,2970,outforest,8402,4.473000
10000,outforest,uncorr,sparse,9,10000,2988,outforest,8297,4.430000
10000,outforest,uncorr,sparse,10,10000,3003,outforest,8345,4.450000
10000,outforest,uncorr,tree,1,10000,9999,outforest,4989,6.343000
10000,outforest,uncorr,tree,2,10000,9999,outforest,5059,6.819000
10000,outforest,uncorr,tree,3,10000,9999,outforest,5104,6.295000
10000,outforest,uncorr,tree,4,10000,9999,outforest,5031,6.350000
10000,outforest,uncorr,tree,5,10000,9999,outforest,5048,6.775000
10000,outforest,uncorr,tree,6,10000,9999,outforest,4965,6.246000
10000,outforest,uncorr,tree,7,10000,9999,outforest,4959,6.387000
10000,outforest,uncorr,tree,8,10000,9999,outforest,5014,6.212000
10000,outforest,uncorr,tree,9,10000,9999,outforest,4985,6.205000
10000,outforest,uncorr,tree,10,10000,9999,outforest,4993,6.348000
10000,outforest,weakly_corr,dense,1,10000,8984,outforest,5376,5.909000
10000,outforest,weakly_corr,dense,2,10000,8979,outforest,5260,5.905000
10000,outforest,weakly_corr,dense,3,10000,8983,outforest,5266,5.847000
10000,outforest,weakly_corr,dense,4,10000,8975,outforest,5290,5.975000
10000,outforest,weakly_corr,dense,5,10000,9024,outforest,5290,5.910000
10000,outforest,weakly_corr,dense,6,10000,9024,outforest,5291,5.925000
10000,outforest,weakly_corr,dense,7,10000,9012,outforest,5189,5.895000
10000,outforest,weakly_corr,dense,8,10000,9011,outforest,5274,6.027000
10000,outforest,weakly_corr,dense,9,10000,8979,outforest,5320,5.954000
10000,outforest,weakly_corr,dense,10,10000,9006,outforest,5212,6.214000
10000,outforest,weakly_corr,medium,1,10000,5942,outforest,6545,5.176000
10000,outforest,weakly_corr,medium,2,10000,6032,outforest,6592,5.077000
10000,outforest,weakly_corr,medium,3,10000,5969,outforest,6572,5.025000
10000,outforest,weakly_corr,medium,4,10000,6073,outforest,6563,5.046000
10000,outforest,weakly_corr,medium,5,10000,6008,outforest,6558,5.018000
10000,outforest,weakly_corr,medium,6,10000,6057,outforest,6538,5.078000
10000,outforest,weakly_corr,medium,7,10000,6018,outforest,6559,4.890000
10000,outforest,weakly_corr,medium,8,10000,6000,outforest,6595,5.144000
10000,outforest,weakly_corr,medium,9,10000,5968,outforest,6555,5.034000
10000,outforest,weakly_corr,medium,10,10000,5972,outforest,6519,5.149000
10000,outforest,weakly_corr,sparse,1,10000,2986,outforest,7774,4.211000
10000,outforest,weakly_corr,sparse,2,10000,2961,outforest,7761,4.238000
10000,outforest,weakly_corr,sparse,3,10000,2941,outforest,7824,4.122000
10000,outforest,weakly_corr,sparse,4,10000,3001,outforest,7788,4.492000
10000,outforest,weakly_corr,sparse,5,10000,2956,outforest,7819,4.236000
10000,outforest,weakly_corr,sparse,6,10000,3073,outforest,7676,4.079000
10000,outforest,weakly_corr,sparse,7,10000,2978,outforest,7771,4.224000
10000,outforest,weakly_corr,sparse,8,10000,3042,outforest,7837,4.182000
10000,outforest,weakly_corr,sparse,9,10000,2938,outforest,7851,4.064000
10000,outforest,weakly_corr,sparse,10,10000,2937,outforest,7793,4.228000
10000,outforest,weakly_corr,tree,1,10000,9999,outforest,4858,6.405000
10000,outforest,weakly_corr,tree,2,10000,9999,outforest,4876,6.565000
10000,outforest,weakly_corr,tree,3,10000,9999,outforest,4907,6.545000
10000,outforest,weakly_corr,tree,4,10000,9999,outforest,4756,6.473000
10000,outforest,weakly_corr,tree,5,10000,9999,outforest,4830,6.483000
10000,outforest,weakly_corr,tree,6,10000,9999,outforest,4770,6.404000
10000,outforest,weakly_corr,tree,7,10000,9999,outforest,4784,6.465000
10000,outforest,weakly_corr,tree,8,10000,9999,outforest,4809,6.433000
